htid	HTRecord	WWEnd ID	ISFDB ID	Title	Author	Year
mdp.49015000613902	4443543	2146	32045	The Past Through Tomorrow	Robert A. Heinlein	1967
mdp.39015002985573	1026929	2147	33473	The Science Fiction Hall of Fame, Volume One	Robert Silverberg	1970
pst.000012728084	7039884	2147	33473	The Science Fiction Hall of Fame, Volume One	Robert Silverberg	1970
mdp.39015000146798	18521	2148	37746	The Wind's Twelve Quarters	Ursula K. Le Guin	1975
mdp.39015048831120	4090300	2169	21019	Ashes of Victory	David Weber	2000
mdp.39015055462645	4286220	2170	23438	War of Honor	David Weber	2002
mdp.39015082682579	5878682	2216	829531	Stalking the Vampire	Mike Resnick	2008
uva.x030473550	102062252	2228	355881	Before They Are Hanged	Joe Abercrombie	2007
mdp.39015078772913	5964988	2239	876561	Twelve	Jasper Kent	2008
uc1.32106016605047	7134866	2240	38631	Virtual Unrealities: The Short Fiction of Alfred Bester	Alfred Bester	1997
mdp.39015038919323	901931	2241	2483	2061: Odyssey Three	Arthur C. Clarke	1988
uc1.32106008232511	901931	2241	2483	2061: Odyssey Three	Arthur C. Clarke	1988
mdp.39015041058465	3172822	2242	2482	3001: The Final Odyssey	Arthur C. Clarke	1997
uc1.b4432477	9517092	2243	10	Voyagers	Ben Bova	1981
mdp.39015062894582	5083692	2260	1874	The Girl in the Golden Atom	Ray Cummings	1922
osu.32435001972926	100218623	2260	1874	The Girl in the Golden Atom	Ray Cummings	1922
uc1.b4386214	9512406	2260	1874	The Girl in the Golden Atom	Ray Cummings	1922
njp.32101066105121	9246452	2261	11187	The Clockwork Man	E. V. Odle	1923
mdp.39015001600769	1906960	2262	1331739	The Absolute at Large	Karel Capek	1922
mdp.39015026969041	45155	2262	1331739	The Absolute at Large	Karel Capek	1922
uc1.32106001609863	7112362	2262	1331739	The Absolute at Large	Karel Capek	1922
uva.x030597477	7112362	2262	1331739	The Absolute at Large	Karel Capek	1922
mdp.39015063975968	779442	2263	5082	Deluge	S. Fowler Wright	1927
uc1.$b312870	779442	2263	5082	Deluge	S. Fowler Wright	1927
coo.31924014517670	9090007	2264	2423	Animal Farm	George Orwell	1945
mdp.39015002264037	672851	2264	2423	Animal Farm	George Orwell	1945
mdp.39015054080919	3104059	2264	2423	Animal Farm	George Orwell	1945
pst.000020166700	7048323	2264	2423	Animal Farm	George Orwell	1945
pst.000028213888	12274945	2264	2423	Animal Farm	George Orwell	1945
mdp.39015009111058	783262	2265	28335	E Pluribus Unicorn	Theodore Sturgeon	1953
mdp.39015019068355	1187794	2265	28335	E Pluribus Unicorn	Theodore Sturgeon	1953
uc1.32106011379077	7134032	2265	28335	E Pluribus Unicorn	Theodore Sturgeon	1953
mdp.39015012833342	783949	2266	8143	Under Pressure	Frank Herbert	1956
inu.32000009540750	6060000	2267	2355	The Black Cloud	Fred Hoyle	1957
mdp.39015013517985	609263	2267	2355	The Black Cloud	Fred Hoyle	1957
uc1.b4107135	1112932	2267	2355	The Black Cloud	Fred Hoyle	1957
uva.x000087554	102045741	2267	2355	The Black Cloud	Fred Hoyle	1957
mdp.39015042821945	3329410	2272	1982859	Collected Short Stories of E. M. Forster	E. M. Forster	1947
coo.31924013342625	12323539	2273	251161	The Poison Belt	Arthur Conan Doyle	1913
mdp.39015053040161	3571032	2273	251161	The Poison Belt	Arthur Conan Doyle	1913
mdp.39015079184340	6862622	2273	251161	The Poison Belt	Arthur Conan Doyle	1913
mdp.39015079184472	6869727	2273	251161	The Poison Belt	Arthur Conan Doyle	1913
uc1.31970005412488	101845105	2273	251161	The Poison Belt	Arthur Conan Doyle	1913
uc1.b3578473	6678092	2273	251161	The Poison Belt	Arthur Conan Doyle	1913
uc2.ark:/13960/t8mc8zr4s	9794217	2273	251161	The Poison Belt	Arthur Conan Doyle	1913
uva.x001689900	9794217	2273	251161	The Poison Belt	Arthur Conan Doyle	1913
mdp.39015000532336	684495	2274	18132	Herland	Charlotte Perkins Gilman	1915
mdp.39015013952323	210888	2275	38123	The Best of Frederik Pohl	Frederik Pohl	1975
mdp.39015043198939	3522588	2275	38123	The Best of Frederik Pohl	Frederik Pohl	1975
pst.000010906316	7063832	2275	38123	The Best of Frederik Pohl	Frederik Pohl	1975
mdp.39015013260503	538207	2276	25953	Casey Agonistes and Other Science Fiction and Fantasy Stories	Richard McKenna	1973
mdp.39015046831882	356457	2277	25740	Chronopolis and Other Stories	J. G. Ballard	1971
mdp.39015010226085	435797	2278	7700	The Chrysalids	John Wyndham	1955
mdp.49015001218248	4504794	2278	7700	The Chrysalids	John Wyndham	1955
uva.x000786973	102101693	2278	7700	The Chrysalids	John Wyndham	1955
mdp.39015031301982	1378256	2279	38075	Untouched by Human Hands	Robert Sheckley	1954
mdp.39015064814802	1378256	2279	38075	Untouched by Human Hands	Robert Sheckley	1954
mdp.39015048955895	781667	2280	2320	Brain Wave	Poul Anderson	1954
ppt.ssfcbz201808000160	781667	2280	2320	Brain Wave	Poul Anderson	1954
pst.000056661552	9423936	2280	2320	Brain Wave	Poul Anderson	1954
uc1.32106001693032	5835778	2281	34091	The Astounding Science Fiction Anthology	John W. Campbell, Jr.	1952
uva.x001817830	101865709	2282	1956	Final Blackout	L. Ron Hubbard	1948
mdp.39015004708593	1441724	2283	34589	The Best of Science Fiction	Groff Conklin	1946
osu.32435061284014	100825290	2283	34589	The Best of Science Fiction	Groff Conklin	1946
uc1.$b348189	1441724	2283	34589	The Best of Science Fiction	Groff Conklin	1946
uc1.b3541070	1441724	2283	34589	The Best of Science Fiction	Groff Conklin	1946
mdp.39015005126175	36424	2286	39748	The Science Fiction of Jack London	Jack London	1975
mdp.39015041008064	3158868	2319	351	Rage of a Demon King	Raymond E. Feist	1997
mdp.39015082670582	5927542	2341	873563	The Gabble and Other Stories	Neal Asher	2008
mdp.39015019934069	20400	2344	1639	The Legion of Space	Jack Williamson	1947
mdp.39015030042710	119112	2344	1639	The Legion of Space	Jack Williamson	1947
uva.x001584853	101866922	2344	1639	The Legion of Space	Jack Williamson	1947
mdp.39015008847017	449495	2347	3504	The Queen of the Legion	Jack Williamson	1983
osu.32435059969030	100825264	2348	3507	The Legion of Time	Jack Williamson	1952
mdp.39015008864665	1187689	2351	899	The War Against the Rull	A. E. van Vogt	1959
mdp.39015064727020	5291441	2374	257301	World War Z: An Oral History of the Zombie War	Max Brooks	2006
mdp.39015066787493	5291441	2374	257301	World War Z: An Oral History of the Zombie War	Max Brooks	2006
pst.000018854497	12260654	2378	1800	Heir of Sea and Fire	Patricia A. McKillip	1977
mdp.39015080874590	6834756	2461	927679	Conspirator	C. J. Cherryh	2009
mdp.39015003498436	764340	15477	34211	The Magazine of Fantasy & Science Fiction: A 30 Year Retrospective	Edward L. Ferman	1980
mdp.39015074299036	5623103	2471	390171	The Orc King	R. A. Salvatore	2007
ucbk.ark:/28722/h2q23r22f	102763139	2482	1139069	The Way of Kings	Brandon Sanderson	2010
mdp.39015078812743	5957651	2487	829711	The Ten Thousand	Paul Kearney	2008
inu.30000036612392	7588091	2522	2200	Consider Phlebas	Iain M. Banks	1987
inu.30000036960361	9398208	2523	1380	The Player of Games	Iain M. Banks	1988
mdp.39015073607098	5754070	2528	829006	The Digital Plague	Jeff Somers	2008
uva.x004765742	102033032	2547	155238	The Atrocity Archives	Charles Stross	2004
uva.x004972291	102043541	2560	152448	Dies the Fire	S. M. Stirling	2004
uva.x030355928	102057040	2563	657673	The Sunrise Lands	S. M. Stirling	2007
mdp.39015077685488	5863999	2564	870709	The Scourge of God	S. M. Stirling	2008
mdp.39015067684020	5541264	2592	390121	Foundling	D. M. Cornish	2006
pst.000060500038	12267934	2601	180492	Sir Thursday	Garth Nix	2006
pst.000061113343	7497130	2602	197605	Lady Friday	Garth Nix	2007
mdp.39015049988648	4156408	2620	20954	The Graveyard Game	Kage Baker	2001
pst.000066224143	12267274	2627	993245	Threshold	Roger Zelazny	2009
mdp.39015048917119	4056794	2682	20800	Dune: House Atreides	Kevin J. Anderson & Brian Herbert	1999
mdp.39015049529830	4128024	2683	20801	Dune: House Harkonnen	Kevin J. Anderson & Brian Herbert	2000
mdp.39015053112895	4206495	2684	20802	Dune: House Corrino	Kevin J. Anderson & Brian Herbert	2001
mdp.39015082762439	5863599	2690	870710	Paul of Dune	Kevin J. Anderson & Brian Herbert	2008
mdp.39015082679492	5871368	2739	829186	Principles of Angels	Jaine Fenn	2008
mdp.39015082723266	5910119	2752	910040	The Temporal Void	Peter F. Hamilton	2008
dul1.ark:/13960/t4fn6fv29	6059899	2795	13834	Orlando	Virginia Woolf	1928
inu.32000000970782	6059899	2795	13834	Orlando	Virginia Woolf	1928
mdp.39015000610421	1419765	2795	13834	Orlando	Virginia Woolf	1928
mdp.39015000610439	1419765	2795	13834	Orlando	Virginia Woolf	1928
mdp.39015004235415	1025985	2795	13834	Orlando	Virginia Woolf	1928
mdp.39015008036173	1025985	2795	13834	Orlando	Virginia Woolf	1928
miun.ahq2807.0001.001	1776241	2795	13834	Orlando	Virginia Woolf	1928
uc1.32106017680692	7135231	2795	13834	Orlando	Virginia Woolf	1928
mdp.39015024865944	831599	2797	8223	Swastika Night	Katharine Burdekin	1937
uc1.32106007332379	7104265	2797	8223	Swastika Night	Katharine Burdekin	1937
mdp.49015002827781	4544829	2799	5989	When True Night Falls	C. S. Friedman	1993
inu.30000109975320	7593948	2801	219431	Feast of Souls	C. S. Friedman	2007
mdp.39015027249575	208974	2806	1483	Native Tongue	Suzette Haden Elgin	1984
uc1.32106009654044	7110045	2806	1483	Native Tongue	Suzette Haden Elgin	1984
mdp.39015032577341	2885580	2807	8397	The Judas Rose	Suzette Haden Elgin	1987
uc1.32106008073295	7106141	2807	8397	The Judas Rose	Suzette Haden Elgin	1987
uc1.32106014549320	8325771	2811	6443	Time, Like an Ever-Rolling Stream	Judith Moffett	1992
mdp.39015008175815	123141	2816	2182	The Crystal Singer	Anne McCaffrey	1982
mdp.39015029453845	2638275	2818	2183	Crystal Line	Anne McCaffrey	1992
uc1.32106008566652	8322625	2819	8224	Memoirs of a Spacewoman	Naomi Mitchison	1962
mdp.39076001348916	9922365	2828	N/A	The Holder of the World	Bharati Mukherjee	1993
mdp.39015018825730	2184033	2831	12180	A Gift Upon the Shore	M. K. Wren	1990
mdp.39015021862902	2473153	2839	14259	Darkchild	Sydney J. Van Scyoc	1982
uc1.32106011762256	7111617	2841	4694	The Silent City	Elisabeth Vonarburg	1981
dul1.ark:/13960/t4wh8z13n	1821870	2842	1669	Kindred	Octavia E. Butler	1979
mdp.39015020728666	1821870	2842	1669	Kindred	Octavia E. Butler	1979
mdp.39015058078786	1821870	2842	1669	Kindred	Octavia E. Butler	1979
mdp.39015046340124	204851	2845	29244	Jirel of Joiry	C. L. Moore	1969
mdp.39015003942128	299209	2846	20209	Sunburst	Phyllis Gotlieb	1964
mdp.49015000720988	4454379	2847	17685	Pilgrimage: The Book of the People	Zenna Henderson	1961
uva.x006172519	102031029	2847	17685	Pilgrimage: The Book of the People	Zenna Henderson	1961
pst.000007408274	12268433	2848	1067	The Sword of Rhiannon	Leigh Brackett	1953
inu.30000001395387	9398087	2852	16845	Re: Colonised Planet 5, Shikasta	Doris Lessing	1979
mdp.39015019159030	728065	2853	16847	The Marriages Between Zones Three, Four, and Five	Doris Lessing	1980
osu.32435013710421	102285195	2853	16847	The Marriages Between Zones Three, Four, and Five	Doris Lessing	1980
mdp.39015005325710	745450	2854	8283	The Sirian Experiments	Doris Lessing	1980
uc1.32106005086282	8323149	2854	8283	The Sirian Experiments	Doris Lessing	1980
mdp.39015005233310	267988	2855	16848	The Making of the Representative for Planet 8	Doris Lessing	1982
mdp.39015014494481	926098	2855	16848	The Making of the Representative for Planet 8	Doris Lessing	1982
osu.32435012911897	102257114	2855	16848	The Making of the Representative for Planet 8	Doris Lessing	1982
mdp.39015012429828	831413	2856	16850	Documents Relating to the Sentimental Agents in the Volyen Empire	Doris Lessing	1983
uc1.31822000250084	102213880	2856	16850	Documents Relating to the Sentimental Agents in the Volyen Empire	Doris Lessing	1983
uc1.b3476907	831413	2856	16850	Documents Relating to the Sentimental Agents in the Volyen Empire	Doris Lessing	1983
mdp.39015056801833	3849276	2898	26055	Destiny's Shield	David Drake & Eric Flint	1999
mdp.39015005122844	1021471	2925	5559	The White Mountains	John Christopher	1967
pst.000053928764	9819948	2925	5559	The White Mountains	John Christopher	1967
pst.000065188637	12274273	2925	5559	The White Mountains	John Christopher	1967
mdp.39015054045730	1428085	2926	5560	The City of Gold and Lead	John Christopher	1967
mdp.49015000895848	4472258	2926	5560	The City of Gold and Lead	John Christopher	1967
pst.000053928733	9819947	2926	5560	The City of Gold and Lead	John Christopher	1967
pst.000065188811	12274277	2926	5560	The City of Gold and Lead	John Christopher	1967
mdp.39015005122851	1021470	2927	5561	The Pool of Fire	John Christopher	1968
uc1.b3435511	6294372	2927	5561	The Pool of Fire	John Christopher	1968
pst.000053671059	7496700	2928	5558	When the Tripods Came	John Christopher	1988
inu.30000042743116	8566628	2941	1066	The Sword of Shannara	Terry Brooks	1977
mdp.39015020727908	213021	2941	1066	The Sword of Shannara	Terry Brooks	1977
mdp.39015019810483	2449882	2944	4171	The Scions of Shannara	Terry Brooks	1990
mdp.39015058712137	815495	2948	1593	Magic Kingdom For Sale - SOLD!	Terry Brooks	1986
pst.000017402897	12275376	2950	4176	Wizard at Large	Terry Brooks	1988
mdp.39015058731913	1291946	2954	6105	Sheepfarmer's Daughter	Elizabeth Moon	1988
mdp.39015029269951	2615051	2955	6106	Divided Allegiance	Elizabeth Moon	1988
mdp.39015029269837	2615054	2956	6107	Oath of Gold	Elizabeth Moon	1989
osu.32435053311890	100824575	2970	1150	The Stainless Steel Rat	Harry Harrison	1961
osu.32435057956575	100824575	2970	1150	The Stainless Steel Rat	Harry Harrison	1961
mdp.39015011556043	123160	2971	1151	The Stainless Steel Rat's Revenge	Harry Harrison	1970
inu.30000007095734	7594009	2972	12785	The Stainless Steel Rat Saves the World	Harry Harrison	1972
mdp.39015007010096	784886	2973	12784	The Stainless Steel Rat Wants You!	Harry Harrison	1978
pst.000021387623	12276289	2973	12784	The Stainless Steel Rat Wants You!	Harry Harrison	1978
mdp.39015007010104	122684	2974	1153	The Stainless Steel Rat for President	Harry Harrison	1982
inu.30000041175120	7594010	2977	5584	The Stainless Steel Rat Sings the Blues	Harry Harrison	1994
uc1.32106015587949	8322683	3017	1773	The Hitchhiker's Guide to the Galaxy	Douglas Adams	1979
mdp.39015013939874	100683	3018	1312	The Restaurant at the End of the Universe	Douglas Adams	1980
mdp.39015077636531	5827556	3018	1312	The Restaurant at the End of the Universe	Douglas Adams	1980
pst.000032241167	7063468	3019	1634	Life, the Universe and Everything	Douglas Adams	1982
mdp.39015032734942	2791593	3021	218	Mostly Harmless	Douglas Adams	1992
mdp.39015001537060	437202	3022	1794	Hellstrom's Hive	Frank Herbert	1973
uc1.b2849235	7360725	3023	6354	Of Men and Monsters	William Tenn	1968
mdp.39015014689684	3786131	3051	1479	Needle	Hal Clement	1950
pst.000004769972	7031704	3051	1479	Needle	Hal Clement	1950
mdp.39015081739149	6858721	3075	33861	Deuces Down	George R. R. Martin	2002
mdp.39015015233441	1819260	3093	6524	In the Country of Last Things	Paul Auster	1987
uc1.32106007737163	7105102	3093	6524	In the Country of Last Things	Paul Auster	1987
mdp.39015059978638	4340858	3094	842832	Millennium People	J. G. Ballard	2003
mdp.39015068803090	5563878	3096	1283424	Darkmans	Nicola Barker	2007
uc1.32106018839313	5563878	3096	1283424	Darkmans	Nicola Barker	2007
mdp.39015029172460	2600668	3098	1605	Lost Souls	Poppy Z. Brite	1992
inu.39000000983929	7021853	3100	1020614	The Master and Margarita	Mikhail Bulgakov	1967
mdp.39015002522491	719892	3100	1020614	The Master and Margarita	Mikhail Bulgakov	1967
mdp.39015031593109	980922	3100	1020614	The Master and Margarita	Mikhail Bulgakov	1967
mdp.39015070043271	719892	3100	1020614	The Master and Margarita	Mikhail Bulgakov	1967
uva.x030118355	102045313	3100	1020614	The Master and Margarita	Mikhail Bulgakov	1967
mdp.39015004140367	773272	3101	12306	The End of the World News	Anthony Burgess	1982
mdp.39015005325850	268791	3101	12306	The End of the World News	Anthony Burgess	1982
mdp.39015020633858	622912	3102	13425	Naked Lunch	William S. Burroughs	1959
mdp.39015040109038	1015841	3103	956184	The Baron in the Trees	Italo Calvino	1957
mdp.39015001718371	2934081	3106	11570	The Passion of New Eve	Angela Carter	1977
mdp.39015046459338	4124823	3107	904238	The Amazing Adventures of Kavalier & Clay	Michael Chabon	2000
coo.31924013462860	11712472	3108	11969	The Man Who Was Thursday: A Nightmare	G. K. Chesterton	1908
mdp.49015001034074	4486058	3108	11969	The Man Who Was Thursday: A Nightmare	G. K. Chesterton	1908
osu.32435003504081	101712108	3108	11969	The Man Who Was Thursday: A Nightmare	G. K. Chesterton	1908
osu.32435009258047	627059	3108	11969	The Man Who Was Thursday: A Nightmare	G. K. Chesterton	1908
pst.000029121120	7049627	3108	11969	The Man Who Was Thursday: A Nightmare	G. K. Chesterton	1908
uc1.31822042948844	1418091	3108	11969	The Man Who Was Thursday: A Nightmare	G. K. Chesterton	1908
uc1.32106001930194	7122502	3108	11969	The Man Who Was Thursday: A Nightmare	G. K. Chesterton	1908
uc2.ark:/13960/t82j6fm4s	1418091	3108	11969	The Man Who Was Thursday: A Nightmare	G. K. Chesterton	1908
uc2.ark:/13960/t8v98927w	7122502	3108	11969	The Man Who Was Thursday: A Nightmare	G. K. Chesterton	1908
uiug.30112041674042	102628214	3108	11969	The Man Who Was Thursday: A Nightmare	G. K. Chesterton	1908
umn.31951d005330273	12517145	3108	11969	The Man Who Was Thursday: A Nightmare	G. K. Chesterton	1908
mdp.39015064846978	2053296	3113	6528	Foucault's Pendulum	Umberto Eco	1988
uc1.32106012643984	7138917	3114	33166	Under the Skin	Michel Faber	2000
mdp.39015002253840	390331	3115	873255	The Magus	John Fowles	1965
mdp.39015045627083	3987611	3115	873255	The Magus	John Fowles	1965
uc1.32106006440819	8322739	3115	873255	The Magus	John Fowles	1965
mdp.39015002189283	391823	3117	828338	Lord of the Flies	William Golding	1954
osu.32435008927717	101802523	3117	828338	Lord of the Flies	William Golding	1954
uc1.32106010755293	7109761	3117	828338	Lord of the Flies	William Golding	1954
coo.31924014523447	9090029	3119	509821	The Glass Bead Game	Hermann Hesse	1943
mdp.39015001665085	2549326	3119	509821	The Glass Bead Game	Hermann Hesse	1943
mdp.39015002131400	1197270	3119	509821	The Glass Bead Game	Hermann Hesse	1943
mdp.39015011582080	2549326	3119	509821	The Glass Bead Game	Hermann Hesse	1943
mdp.49015001205005	4503434	3119	509821	The Glass Bead Game	Hermann Hesse	1943
uc1.32106002233127	7129321	3119	509821	The Glass Bead Game	Hermann Hesse	1943
mdp.39015038440189	3036175	3122	6668	The Unconsoled	Kazuo Ishiguro	1995
mdp.39015013265361	480251	3123	7808	The Haunting of Hill House	Shirley Jackson	1959
mdp.39015035316622	480251	3123	7808	The Haunting of Hill House	Shirley Jackson	1959
pst.000012691326	7497991	3123	7808	The Haunting of Hill House	Shirley Jackson	1959
pst.000032474947	12267090	3123	7808	The Haunting of Hill House	Shirley Jackson	1959
mdp.49015001376525	4521344	3125	9090	The Children of Men	P. D. James	1992
inu.30000005069699	6056818	3127	1485914	The Trial	Franz Kafka	1925
mdp.39015000528466	1209940	3127	1485914	The Trial	Franz Kafka	1925
mdp.39015000557705	1209939	3127	1485914	The Trial	Franz Kafka	1925
mdp.39015002185158	1424563	3127	1485914	The Trial	Franz Kafka	1925
mdp.39015004709294	1197756	3127	1485914	The Trial	Franz Kafka	1925
mdp.39015005058428	1209940	3127	1485914	The Trial	Franz Kafka	1925
mdp.39015013355626	1424563	3127	1485914	The Trial	Franz Kafka	1925
mdp.39015032146873	2901598	3127	1485914	The Trial	Franz Kafka	1925
mdp.39015060877597	5026885	3127	1485914	The Trial	Franz Kafka	1925
uc1.32106009997765	7109818	3127	1485914	The Trial	Franz Kafka	1925
uc1.32106013676405	1424563	3127	1485914	The Trial	Franz Kafka	1925
uc1.32106014026980	4007391	3127	1485914	The Trial	Franz Kafka	1925
uc1.32106015648493	7132434	3127	1485914	The Trial	Franz Kafka	1925
uc1.b3708055	6702408	3127	1485914	The Trial	Franz Kafka	1925
uc1.b3987884	9753113	3127	1485914	The Trial	Franz Kafka	1925
uva.x000222063	102034852	3130	7211	Brother Assassin	Fred Saberhagen	1969
pst.000015755001	12276346	3131	7212	Berserker's Planet	Fred Saberhagen	1975
mdp.39015005670925	244717	3158	793	World's End	Joan D. Vinge	1984
mdp.39015056891321	3854408	3158	793	World's End	Joan D. Vinge	1984
inu.32000009095367	6060788	3160	16962	The Victorian Chaise-Longue	Marghanita Laski	1953
uc1.$b106117	6603976	3160	16962	The Victorian Chaise-Longue	Marghanita Laski	1953
mdp.39015004246461	536582	3162	184927	The Memoirs of a Survivor	Doris Lessing	1974
mdp.39015066054092	536582	3162	184927	The Memoirs of a Survivor	Doris Lessing	1974
pst.000048578233	12269187	3162	184927	The Memoirs of a Survivor	Doris Lessing	1974
mdp.39015002385105	1112939	3164	1629	The Lion, the Witch and the Wardrobe	C. S. Lewis	1950
mdp.39015002672080	1112939	3164	1629	The Lion, the Witch and the Wardrobe	C. S. Lewis	1950
mdp.39015029146043	2592981	3164	1629	The Lion, the Witch and the Wardrobe	C. S. Lewis	1950
pst.000028266402	1112939	3164	1629	The Lion, the Witch and the Wardrobe	C. S. Lewis	1950
uc1.32106012683824	8323151	3164	1629	The Lion, the Witch and the Wardrobe	C. S. Lewis	1950
uva.x001477285	102091249	3164	1629	The Lion, the Witch and the Wardrobe	C. S. Lewis	1950
mdp.39015038910710	537119	3165	1368	Prince Caspian	C. S. Lewis	1951
mdp.39015046868231	2864236	3165	1368	Prince Caspian	C. S. Lewis	1951
uva.x000364578	102075305	3165	1368	Prince Caspian	C. S. Lewis	1951
mdp.39015002672551	537224	3166	914	The Voyage of the Dawn Treader	C. S. Lewis	1952
mdp.39015058018808	1417612	3166	914	The Voyage of the Dawn Treader	C. S. Lewis	1952
uc1.32106012654197	7106620	3166	914	The Voyage of the Dawn Treader	C. S. Lewis	1952
mdp.39015002672585	537202	3167	1213	The Silver Chair	C. S. Lewis	1953
pst.000018453423	12267770	3167	1213	The Silver Chair	C. S. Lewis	1953
uc1.32106001997276	1032063	3167	1213	The Silver Chair	C. S. Lewis	1953
mdp.39015027246415	249488	3168	1766	The Horse and His Boy	C. S. Lewis	1954
mdp.39015054045508	561134	3168	1766	The Horse and His Boy	C. S. Lewis	1954
pst.000011216155	7055904	3168	1766	The Horse and His Boy	C. S. Lewis	1954
pst.000018315271	8385714	3168	1766	The Horse and His Boy	C. S. Lewis	1954
mdp.39015005282259	1113490	3169	1589	The Magician's Nephew	C. S. Lewis	1955
pst.000011216162	7055905	3169	1589	The Magician's Nephew	C. S. Lewis	1955
mdp.39015002672395	537005	3170	1648	The Last Battle	C. S. Lewis	1956
mdp.39015005417434	1020397	3170	1648	The Last Battle	C. S. Lewis	1956
mdp.39015038922723	537005	3170	1648	The Last Battle	C. S. Lewis	1956
pst.000060363404	12267780	3170	1648	The Last Battle	C. S. Lewis	1956
uc1.b3407007	537005	3170	1648	The Last Battle	C. S. Lewis	1956
mdp.39015060827626	4991538	3172	168239	Beyond Black	Hilary Mantel	2005
mdp.39015066824023	5543075	3175	211961	Ascent	Jed Mercurio	2007
mdp.39015049645701	4130194	3176	20147	Ingenious Pain	Andrew Miller	1997
uc1.32106015484360	7138298	3176	20147	Ingenious Pain	Andrew Miller	1997
mdp.39015014278033	1074378	3177	6125	Mother London	Michael Moorcock	1988
mdp.49015003142743	870183	3179	6459	Beloved	Toni Morrison	1987
mdp.39015064833372	3954319	3180	1388737	The Wind-Up Bird Chronicle	Haruki Murakami	1995
mdp.39015064868147	5259666	3180	1388737	The Wind-Up Bird Chronicle	Haruki Murakami	1995
mdp.39015038929645	210433	3181	364691	Ada or Ardor: A Family Chronicle	Vladimir Nabokov	1969
mdp.39015054095479	1028974	3181	364691	Ada or Ardor: A Family Chronicle	Vladimir Nabokov	1969
mdp.39015000956238	686866	3182	866523	The Third Policeman	Flann O'Brien	1967
mdp.39015054079309	1910531	3182	866523	The Third Policeman	Flann O'Brien	1967
mdp.39015054080158	672172	3182	866523	The Third Policeman	Flann O'Brien	1967
mdp.39015055165859	3780766	3182	866523	The Third Policeman	Flann O'Brien	1967
mdp.39015066088157	2471627	3183	15892	The Famished Road	Ben Okri	1991
mdp.39015062110666	1376419	3186	995	Titus Groan	Mervyn Peake	1946
uc1.$b56203	6575730	3186	995	Titus Groan	Mervyn Peake	1946
uva.x000003215	102068023	3186	995	Titus Groan	Mervyn Peake	1946
mdp.39015002164583	1910896	3187	N/A	A Glastonbury Romance	John Cowper Powys	1932
mdp.39015002710021	mdp.39015002710021	3187	N/A	A Glastonbury Romance	John Cowper Powys	1932
uc1.32106002008461	7128045	3187	N/A	A Glastonbury Romance	John Cowper Powys	1932
uva.x000391860	102090148	3187	N/A	A Glastonbury Romance	John Cowper Powys	1932
mdp.39076005047316	1376419	3190	996	Gormenghast	Mervyn Peake	1950
uva.x000003047	101892739	3190	996	Gormenghast	Mervyn Peake	1950
uva.x000371515	1376419	3190	996	Gormenghast	Mervyn Peake	1950
mdp.39015000529969	1376419	3191	997	Titus Alone	Mervyn Peake	1959
mdp.39015000543929	1910658	3191	997	Titus Alone	Mervyn Peake	1959
mdp.39015000543937	1376422	3191	997	Titus Alone	Mervyn Peake	1959
mdp.39015038895879	1073126	3193	1267	The Satanic Verses	Salman Rushdie	1988
mdp.39015038928274	1073126	3193	1267	The Satanic Verses	Salman Rushdie	1988
mdp.39015046867852	1073126	3193	1267	The Satanic Verses	Salman Rushdie	1988
mdp.39015054423457	1073126	3193	1267	The Satanic Verses	Salman Rushdie	1988
mdp.39015046391234	3961415	3195	1372061	Blindness	José Saramago	1995
uva.x000591823	101903985	3201	1269485	Lolly Willowes or, The Loving Huntsman	Sylvia Townsend Warner	1926
wu.89000633990	5974460	3201	1269485	Lolly Willowes or, The Loving Huntsman	Sylvia Townsend Warner	1926
inu.30000054447648	7587952	3203	1070	The Sword in the Stone	T. H. White	1938
mdp.39015005382661	2981399	3203	1070	The Sword in the Stone	T. H. White	1938
mdp.39015008521117	1188319	3203	1070	The Sword in the Stone	T. H. White	1938
mdp.39015020699826	1188319	3203	1070	The Sword in the Stone	T. H. White	1938
mdp.39015046412071	1194976	3204	1602636	The Old Men at the Zoo	Angus Wilson	1961
uc1.b4082945	1194976	3204	1602636	The Old Men at the Zoo	Angus Wilson	1961
mdp.39076005052605	9904935	3207	638661	The Ill-Made Knight	T. H. White	1940
mdp.39015002385147	537215	3208	1010	Till We Have Faces	C. S. Lewis	1956
pst.000029609673	12265453	3208	1010	Till We Have Faces	C. S. Lewis	1956
uc1.32106001997300	7122670	3208	1010	Till We Have Faces	C. S. Lewis	1956
mdp.39015038916485	537001	3209	4226	The Great Divorce	C. S. Lewis	1945
mdp.39015046341395	537001	3209	4226	The Great Divorce	C. S. Lewis	1945
pst.000016283480	9810101	3209	4226	The Great Divorce	C. S. Lewis	1945
uc1.32106000128279	7153428	3209	4226	The Great Divorce	C. S. Lewis	1945
uc1.b4243895	537001	3209	4226	The Great Divorce	C. S. Lewis	1945
mdp.39015003681197	432130	3210	1740469	Jason and Medeia	John Gardner	1973
mdp.39015029937052	2710783	3211	889017	Freddy's Book	John Gardner	1980
mdp.39015070702413	5595398	3211	889017	Freddy's Book	John Gardner	1980
uc1.32106005755613	701069	3211	889017	Freddy's Book	John Gardner	1980
uc1.32106002170469	212429	3212	1109478	In the Suicide Mountains	John Gardner	1977
